age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,campaign,pdays,previous,poutcome,y,had_previous_contact,campaign_log,previous_log
27,student,single,tertiary,no,3687,no,no,cellular,8,apr,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
44,unknown,single,secondary,no,2023,no,no,cellular,30,jul,21,-1,0,no_previous_contact,no,0,3.091042453358316,0.0
50,blue-collar,married,secondary,no,95,yes,no,unknown,15,may,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
61,self-employed,married,tertiary,no,10861,no,no,cellular,26,jul,2,259,3,success,yes,1,1.0986122886681098,1.3862943611198906
55,self-employed,married,secondary,no,2387,yes,no,cellular,25,jul,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
57,blue-collar,married,primary,no,856,no,no,cellular,11,aug,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
49,self-employed,married,secondary,no,289,yes,no,cellular,2,feb,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
36,unemployed,single,tertiary,no,221,no,no,cellular,3,feb,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
44,housemaid,married,primary,no,3706,no,no,unknown,17,jun,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
59,technician,married,secondary,no,2308,no,no,cellular,30,apr,1,87,1,other,yes,1,0.6931471805599453,0.6931471805599453
36,blue-collar,married,secondary,no,801,yes,yes,cellular,18,nov,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
37,management,married,tertiary,no,2205,no,no,unknown,21,may,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
27,management,single,secondary,no,924,yes,no,cellular,3,feb,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
32,admin.,single,secondary,no,554,yes,no,cellular,28,may,2,368,5,failure,no,1,1.0986122886681098,1.791759469228055
47,entrepreneur,married,unknown,no,0,yes,no,cellular,11,may,8,339,6,other,no,1,2.1972245773362196,1.9459101490553132
30,student,single,unknown,no,-145,no,yes,cellular,8,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
32,services,married,secondary,no,1082,yes,no,cellular,19,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
28,unemployed,married,secondary,no,655,yes,no,unknown,4,jun,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
44,blue-collar,single,secondary,no,492,no,yes,cellular,12,may,2,351,3,other,no,1,1.0986122886681098,1.3862943611198906
55,admin.,married,secondary,no,9039,yes,no,unknown,15,may,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
25,blue-collar,single,secondary,no,26,yes,no,unknown,27,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
23,student,single,secondary,no,157,yes,no,unknown,6,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
33,technician,married,secondary,no,2147,no,no,cellular,7,sep,1,94,1,other,no,1,0.6931471805599453,0.6931471805599453
27,management,single,tertiary,no,134,yes,yes,unknown,7,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
42,services,married,secondary,no,-246,yes,no,unknown,7,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
51,management,married,secondary,no,2216,yes,yes,unknown,16,jun,8,-1,0,no_previous_contact,no,0,2.1972245773362196,0.0
31,technician,single,secondary,no,2088,no,no,cellular,9,feb,14,-1,0,no_previous_contact,no,0,2.70805020110221,0.0
32,management,married,tertiary,no,141,no,no,cellular,2,feb,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
29,blue-collar,single,secondary,no,309,yes,no,cellular,11,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
38,blue-collar,married,primary,no,1852,yes,no,cellular,13,may,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
36,blue-collar,married,secondary,no,21,yes,no,unknown,28,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
28,blue-collar,single,secondary,no,7,yes,yes,unknown,9,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
42,unemployed,married,unknown,no,190,no,no,cellular,11,aug,2,-1,0,no_previous_contact,yes,0,1.0986122886681098,0.0
27,technician,married,secondary,no,2735,yes,no,cellular,29,jan,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
37,admin.,married,secondary,no,1396,yes,no,cellular,22,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
40,blue-collar,married,secondary,no,925,yes,yes,unknown,20,jun,8,-1,0,no_previous_contact,no,0,2.1972245773362196,0.0
56,services,divorced,secondary,no,140,no,no,cellular,10,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
36,blue-collar,married,secondary,no,325,no,no,cellular,14,apr,2,337,2,failure,no,1,1.0986122886681098,1.0986122886681098
48,retired,married,primary,no,1591,no,no,cellular,31,jul,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
55,self-employed,married,secondary,no,2408,no,no,telephone,20,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
56,blue-collar,single,secondary,no,6483,yes,no,cellular,16,apr,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
49,management,married,tertiary,no,261,no,no,cellular,14,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
43,admin.,married,secondary,no,429,yes,yes,unknown,3,jun,32,-1,0,no_previous_contact,no,0,3.4965075614664802,0.0
34,blue-collar,married,secondary,no,-563,yes,no,unknown,26,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
40,technician,single,secondary,no,159,yes,no,unknown,18,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
33,services,married,secondary,no,90,yes,no,cellular,17,apr,2,263,2,failure,no,1,1.0986122886681098,1.0986122886681098
34,entrepreneur,married,secondary,no,455,yes,no,cellular,20,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
58,retired,divorced,primary,no,11,no,yes,cellular,10,jul,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
56,blue-collar,married,primary,no,1399,yes,no,unknown,12,may,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
26,technician,single,secondary,yes,-516,yes,no,unknown,23,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
21,services,single,secondary,no,1903,yes,no,unknown,29,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
32,housemaid,married,secondary,no,216,no,yes,cellular,9,jul,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
39,blue-collar,married,primary,no,295,yes,no,unknown,4,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
30,services,divorced,secondary,no,0,yes,no,cellular,13,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
50,technician,married,primary,no,883,yes,no,unknown,5,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
77,retired,married,secondary,no,4112,no,no,telephone,26,jan,1,95,2,success,yes,1,0.6931471805599453,1.0986122886681098
33,management,single,secondary,yes,-174,yes,no,unknown,15,may,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
33,management,married,tertiary,no,22867,yes,no,cellular,10,feb,1,92,5,success,no,1,0.6931471805599453,1.791759469228055
37,management,married,tertiary,no,393,yes,no,cellular,12,aug,2,104,2,success,no,1,1.0986122886681098,1.0986122886681098
68,retired,single,tertiary,no,2144,no,no,cellular,26,jan,1,96,3,success,yes,1,0.6931471805599453,1.3862943611198906
20,student,single,unknown,no,179,no,no,cellular,25,mar,3,182,3,failure,no,1,1.3862943611198906,1.3862943611198906
44,unemployed,single,tertiary,no,7822,yes,no,telephone,2,feb,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
40,services,married,secondary,no,473,yes,no,cellular,28,jul,3,-1,0,no_previous_contact,yes,0,1.3862943611198906,0.0
51,management,married,tertiary,no,1612,yes,no,cellular,18,nov,2,131,1,failure,no,1,1.0986122886681098,0.6931471805599453
33,management,single,tertiary,no,321,no,no,cellular,22,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
38,blue-collar,married,primary,no,0,yes,no,cellular,8,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
33,technician,married,secondary,no,4790,yes,no,cellular,20,apr,1,272,2,failure,no,1,0.6931471805599453,1.0986122886681098
42,services,married,secondary,no,466,yes,no,cellular,15,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
37,management,married,secondary,no,121,no,yes,cellular,17,nov,2,151,2,failure,no,1,1.0986122886681098,1.0986122886681098
45,blue-collar,married,primary,no,1227,no,no,unknown,5,jun,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
36,admin.,married,tertiary,no,289,no,no,cellular,21,jul,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
29,services,single,secondary,no,-158,yes,no,unknown,7,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
57,technician,married,secondary,no,839,no,yes,unknown,5,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
41,technician,divorced,secondary,no,1499,no,yes,cellular,11,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
25,management,married,tertiary,no,51,yes,no,cellular,18,jul,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
32,blue-collar,single,secondary,no,228,no,no,telephone,23,apr,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
32,blue-collar,single,secondary,no,2597,yes,no,cellular,15,may,1,368,1,failure,no,1,0.6931471805599453,0.6931471805599453
48,management,single,tertiary,no,5904,yes,no,cellular,12,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
63,retired,married,primary,no,0,no,no,cellular,20,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
33,blue-collar,married,primary,no,3074,no,no,cellular,18,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
46,services,married,secondary,no,89,yes,no,unknown,7,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
29,management,single,tertiary,no,765,no,no,cellular,16,nov,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
35,technician,single,secondary,no,450,yes,no,cellular,13,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
28,blue-collar,married,secondary,no,100,yes,yes,unknown,27,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
51,retired,single,secondary,no,5885,no,no,telephone,3,feb,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
57,retired,married,primary,no,243,no,no,cellular,8,aug,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
35,unemployed,married,secondary,no,2080,yes,no,telephone,14,apr,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
46,self-employed,divorced,tertiary,no,8717,yes,no,unknown,15,may,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
27,entrepreneur,married,tertiary,no,-23,no,no,cellular,10,jul,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
41,management,single,secondary,no,1286,yes,no,telephone,17,nov,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
30,management,single,tertiary,no,1041,no,no,cellular,5,aug,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
43,blue-collar,divorced,primary,no,75,yes,no,cellular,9,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
59,housemaid,married,primary,no,1071,no,no,unknown,19,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
44,admin.,single,secondary,no,10386,yes,no,cellular,20,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
52,management,single,tertiary,no,824,no,no,cellular,8,may,1,354,2,failure,no,1,0.6931471805599453,1.0986122886681098
58,retired,married,primary,no,4158,no,no,cellular,13,aug,2,-1,0,no_previous_contact,yes,0,1.0986122886681098,0.0
36,management,single,primary,no,51,no,no,telephone,14,jul,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
45,admin.,married,secondary,no,215,yes,yes,cellular,15,may,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
46,admin.,divorced,secondary,no,99,no,no,unknown,14,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
56,blue-collar,married,secondary,no,25,yes,no,unknown,19,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
32,admin.,married,secondary,no,0,no,no,cellular,16,jul,7,-1,0,no_previous_contact,no,0,2.0794415416798357,0.0
53,technician,married,secondary,no,195,yes,no,cellular,19,may,1,90,6,success,yes,1,0.6931471805599453,1.9459101490553132
30,blue-collar,single,primary,no,546,yes,no,unknown,21,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,30,apr,1,160,2,other,yes,1,0.6931471805599453,1.0986122886681098
55,blue-collar,married,primary,no,571,yes,no,unknown,16,may,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
39,services,married,primary,no,276,yes,yes,cellular,13,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
34,technician,married,secondary,no,96,no,no,cellular,18,aug,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
42,services,married,unknown,no,8,yes,no,unknown,15,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,housemaid,single,tertiary,no,0,no,no,cellular,22,aug,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
37,technician,divorced,secondary,no,4965,no,no,cellular,6,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
32,technician,divorced,secondary,no,18,no,no,unknown,26,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
60,blue-collar,married,secondary,no,576,no,no,cellular,22,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
30,technician,single,secondary,no,276,no,yes,cellular,25,aug,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
36,admin.,single,secondary,no,9002,yes,yes,cellular,10,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
44,blue-collar,married,primary,no,300,yes,no,unknown,13,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
29,admin.,single,secondary,no,305,yes,no,cellular,6,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
38,technician,married,secondary,no,61,yes,no,unknown,28,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
35,entrepreneur,married,secondary,no,2436,no,yes,cellular,14,jul,3,-1,0,no_previous_contact,yes,0,1.3862943611198906,0.0
51,admin.,married,primary,no,173,no,no,cellular,20,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
31,services,single,secondary,no,122,yes,no,cellular,4,feb,4,268,2,failure,no,1,1.6094379124341003,1.0986122886681098
39,housemaid,married,unknown,no,0,no,no,cellular,26,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
27,admin.,single,secondary,no,261,yes,yes,cellular,3,jun,4,-1,0,no_previous_contact,yes,0,1.6094379124341003,0.0
32,management,single,secondary,no,0,yes,no,cellular,17,jul,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
29,management,single,tertiary,no,0,yes,no,cellular,13,may,1,351,1,failure,no,1,0.6931471805599453,0.6931471805599453
51,admin.,single,secondary,no,726,yes,no,cellular,27,apr,8,-1,0,no_previous_contact,yes,0,2.1972245773362196,0.0
58,retired,married,primary,no,0,no,no,cellular,4,aug,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
52,retired,married,secondary,no,1282,no,no,unknown,19,jun,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
26,blue-collar,single,secondary,no,381,yes,no,unknown,26,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
46,self-employed,divorced,tertiary,no,926,yes,no,cellular,1,apr,1,133,3,failure,no,1,0.6931471805599453,1.3862943611198906
41,technician,married,tertiary,no,67,yes,no,cellular,19,nov,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
48,technician,married,secondary,no,1981,yes,no,cellular,16,mar,3,238,2,success,no,1,1.3862943611198906,1.0986122886681098
52,technician,married,secondary,no,3431,no,no,cellular,25,aug,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
49,blue-collar,married,primary,yes,-354,no,yes,cellular,7,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
55,retired,married,tertiary,no,357,yes,no,cellular,30,apr,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
47,housemaid,married,tertiary,no,333,no,no,telephone,7,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
34,technician,married,secondary,no,1,yes,no,unknown,24,jun,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
52,blue-collar,married,primary,no,2439,yes,no,unknown,30,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
42,admin.,divorced,secondary,no,527,no,yes,cellular,20,apr,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
47,technician,married,tertiary,no,0,no,no,cellular,17,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
36,blue-collar,married,secondary,no,779,yes,no,cellular,11,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,management,married,tertiary,no,4945,no,no,cellular,11,aug,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
49,technician,divorced,secondary,no,0,yes,no,cellular,11,feb,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
38,blue-collar,married,primary,no,14,yes,yes,cellular,12,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
60,technician,married,tertiary,no,804,no,no,cellular,7,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
59,retired,divorced,tertiary,no,979,yes,no,cellular,2,feb,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
45,entrepreneur,married,tertiary,no,0,yes,no,cellular,29,jul,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
28,management,divorced,secondary,no,-76,no,yes,cellular,14,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
35,management,married,tertiary,no,46,yes,no,cellular,13,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
28,services,single,secondary,no,2385,yes,no,unknown,4,jun,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
33,unemployed,married,secondary,no,-144,no,no,cellular,30,jul,3,-1,0,no_previous_contact,yes,0,1.3862943611198906,0.0
31,technician,single,tertiary,no,2744,yes,no,cellular,8,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
28,management,single,tertiary,no,33,no,no,cellular,2,feb,7,-1,0,no_previous_contact,no,0,2.0794415416798357,0.0
41,admin.,married,primary,no,0,yes,no,cellular,6,may,2,323,1,failure,no,1,1.0986122886681098,0.6931471805599453
49,blue-collar,single,primary,no,-165,yes,yes,cellular,28,jul,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
42,admin.,married,secondary,no,329,no,no,cellular,19,aug,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
55,management,married,primary,no,1446,no,no,unknown,17,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
39,management,married,tertiary,no,3,yes,no,cellular,7,may,1,170,1,failure,no,1,0.6931471805599453,0.6931471805599453
58,admin.,divorced,secondary,no,1713,no,no,unknown,15,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
40,housemaid,married,primary,no,224,yes,no,cellular,29,jul,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
49,blue-collar,married,primary,no,0,yes,no,unknown,14,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
32,technician,single,secondary,no,-22,yes,no,cellular,20,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
32,entrepreneur,married,tertiary,no,11591,yes,no,cellular,18,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
28,blue-collar,married,secondary,no,1021,yes,no,cellular,20,apr,2,326,1,other,no,1,1.0986122886681098,0.6931471805599453
50,blue-collar,married,primary,no,1549,yes,no,cellular,11,may,2,299,6,other,no,1,1.0986122886681098,1.9459101490553132
45,technician,married,secondary,no,1240,no,no,cellular,7,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
59,blue-collar,married,primary,no,0,no,no,cellular,2,feb,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,management,married,tertiary,no,2229,yes,no,unknown,26,may,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
33,student,married,secondary,no,1536,no,no,cellular,6,aug,2,178,4,success,yes,1,1.0986122886681098,1.6094379124341003
34,technician,married,secondary,no,6,yes,no,unknown,28,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
36,technician,married,secondary,no,30,no,no,cellular,27,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
53,blue-collar,married,secondary,no,-76,no,no,cellular,29,jan,1,164,4,other,no,1,0.6931471805599453,1.6094379124341003
40,unemployed,married,primary,no,-78,no,no,cellular,3,feb,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
30,blue-collar,single,primary,no,1395,yes,no,cellular,21,nov,1,175,3,other,no,1,0.6931471805599453,1.3862943611198906
39,technician,divorced,secondary,no,17441,yes,yes,cellular,7,apr,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
27,blue-collar,married,secondary,no,1341,yes,yes,unknown,30,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
59,management,married,primary,no,0,yes,no,cellular,8,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
47,housemaid,married,tertiary,no,228,yes,no,cellular,17,nov,1,118,1,failure,no,1,0.6931471805599453,0.6931471805599453
39,admin.,married,primary,no,444,yes,no,cellular,8,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
39,blue-collar,married,primary,no,481,yes,no,unknown,29,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
37,management,single,tertiary,no,455,yes,no,cellular,13,aug,6,-1,0,no_previous_contact,yes,0,1.9459101490553132,0.0
53,technician,divorced,secondary,no,305,no,yes,unknown,17,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,blue-collar,married,secondary,no,-88,yes,no,unknown,20,may,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
30,services,married,primary,no,21,yes,no,unknown,9,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
34,technician,single,secondary,no,2178,yes,no,cellular,26,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
45,housemaid,married,tertiary,no,0,no,no,unknown,9,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
43,self-employed,married,secondary,no,104,no,no,unknown,17,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
32,management,married,tertiary,no,4307,yes,no,unknown,28,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
48,admin.,divorced,secondary,no,1108,yes,no,unknown,15,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
55,blue-collar,married,primary,no,1086,yes,no,cellular,7,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
31,management,married,tertiary,no,430,yes,no,cellular,25,jul,16,-1,0,no_previous_contact,no,0,2.833213344056216,0.0
46,management,married,tertiary,no,229,yes,no,unknown,5,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
46,services,divorced,unknown,no,3390,no,no,unknown,20,jun,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
28,management,single,tertiary,no,187,no,no,cellular,9,mar,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
42,blue-collar,married,primary,no,1059,yes,no,unknown,20,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
36,admin.,divorced,secondary,no,775,yes,no,unknown,21,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
49,technician,divorced,secondary,no,-236,yes,no,unknown,26,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
39,services,married,secondary,no,25,yes,yes,cellular,12,may,1,351,3,failure,yes,1,0.6931471805599453,1.3862943611198906
31,blue-collar,married,secondary,no,225,yes,no,cellular,18,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
59,retired,married,secondary,no,1080,no,no,cellular,21,apr,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
39,blue-collar,married,primary,no,12,no,no,unknown,20,jun,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
37,management,married,tertiary,no,620,yes,no,cellular,17,nov,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
28,management,single,tertiary,no,78,no,no,cellular,28,jan,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
30,admin.,single,secondary,yes,-228,yes,no,cellular,15,may,1,371,1,failure,no,1,0.6931471805599453,0.6931471805599453
57,admin.,married,secondary,no,1216,yes,no,unknown,8,may,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
30,technician,single,secondary,no,9645,no,yes,cellular,26,aug,10,-1,0,no_previous_contact,no,0,2.3978952727983707,0.0
53,entrepreneur,married,tertiary,no,2884,yes,no,unknown,16,may,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
55,services,married,secondary,no,560,yes,no,unknown,9,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
59,services,married,primary,no,31,no,no,unknown,16,jun,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
37,admin.,married,unknown,no,463,yes,no,unknown,11,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
32,blue-collar,married,primary,no,12705,yes,no,cellular,20,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,self-employed,single,tertiary,no,14692,yes,no,unknown,23,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
29,technician,single,secondary,no,525,yes,no,cellular,16,apr,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
27,services,single,secondary,no,4923,yes,no,unknown,19,may,7,-1,0,no_previous_contact,no,0,2.0794415416798357,0.0
35,self-employed,married,tertiary,yes,28,no,yes,cellular,8,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
54,management,married,tertiary,no,154,no,no,unknown,9,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
39,management,single,tertiary,no,0,yes,no,cellular,6,feb,8,9,2,other,no,1,2.1972245773362196,1.0986122886681098
57,unemployed,married,secondary,no,468,yes,no,unknown,20,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
28,blue-collar,married,primary,no,3267,yes,yes,telephone,18,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
29,admin.,single,tertiary,no,14,no,no,cellular,12,jan,1,105,2,failure,no,1,0.6931471805599453,1.0986122886681098
45,services,divorced,secondary,no,138,no,no,telephone,24,jul,11,-1,0,no_previous_contact,no,0,2.4849066497880004,0.0
39,management,married,tertiary,no,0,yes,no,cellular,14,may,15,261,38,failure,no,1,2.772588722239781,3.6635616461296463
24,technician,single,secondary,no,288,yes,no,unknown,28,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
41,services,married,secondary,no,56,yes,no,cellular,31,jul,21,-1,0,no_previous_contact,no,0,3.091042453358316,0.0
30,student,single,primary,no,1527,no,no,telephone,22,apr,7,-1,0,no_previous_contact,no,0,2.0794415416798357,0.0
50,technician,married,secondary,no,0,no,no,cellular,7,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
